"ZIP
code [1]",Size of adjusted gross income,Number of returns
13224,"$100,000 under $200,000",520
13224,"$200,000 or more",220
,,
13302,,630
13302,"$1 under $25,000",310
13302,"$25,000 under $50,000",150
13302,"$50,000 under $75,000",100
13302,"$75,000 under $100,000",50
13302,"$100,000 under $200,000",20
13302,"$200,000 or more",**
,,
13303,,540
13303,"$1 under $25,000",190
13303,"$25,000 under $50,000",120
13303,"$50,000 under $75,000",90
13303,"$75,000 under $100,000",60
13303,"$100,000 under $200,000",80
13303,"$200,000 or more",**
,,
13304,,900
13304,"$1 under $25,000",300
13304,"$25,000 under $50,000",180
13304,"$50,000 under $75,000",130
13304,"$75,000 under $100,000",100
13304,"$100,000 under $200,000",160
13304,"$200,000 or more",30
,,
13308,,"1,520"
13308,"$1 under $25,000",600
13308,"$25,000 under $50,000",430
13308,"$50,000 under $75,000",250
13308,"$75,000 under $100,000",120
13308,"$100,000 under $200,000",120
13308,"$200,000 or more",**
,,
13309,,"2,660"
13309,"$1 under $25,000",1070
13309,"$25,000 under $50,000",690
13309,"$50,000 under $75,000",420
13309,"$75,000 under $100,000",260
13309,"$100,000 under $200,000",200
13309,"$200,000 or more",20
,,
13310,,310
13310,"$1 under $25,000",130
13310,"$25,000 under $50,000",80
13310,"$50,000 under $75,000",60
13310,"$75,000 under $100,000",40
13310,"$100,000 under $200,000",**
13310,"$200,000 or more",**
,,
13314,,220
13314,"$1 under $25,000",100
13314,"$25,000 under $50,000",60
13314,"$50,000 under $75,000",30
13314,"$75,000 under $100,000",30
13314,"$100,000 under $200,000",**
13314,"$200,000 or more",**
,,
13315,,600
13315,"$1 under $25,000",240
13315,"$25,000 under $50,000",150
13315,"$50,000 under $75,000",90
13315,"$75,000 under $100,000",70
13315,"$100,000 under $200,000",50
13315,"$200,000 or more",**
,,
13316,,"2,860"
13316,"$1 under $25,000",1120
13316,"$25,000 under $50,000",810
13316,"$50,000 under $75,000",450
13316,"$75,000 under $100,000",240
13316,"$100,000 under $200,000",220
13316,"$200,000 or more",20
,,
13317,,"1,670"
13317,"$1 under $25,000",630
13317,"$25,000 under $50,000",480
13317,"$50,000 under $75,000",260
13317,"$75,000 under $100,000",140
13317,"$100,000 under $200,000",160
13317,"$200,000 or more",**
,,
13318,,620
13318,"$1 under $25,000",240
13318,"$25,000 under $50,000",190
13318,"$50,000 under $75,000",80
13318,"$75,000 under $100,000",60
13318,"$100,000 under $200,000",50
13318,"$200,000 or more",**
,,
13319,,440
13319,"$1 under $25,000",210
13319,"$25,000 under $50,000",110
13319,"$50,000 under $75,000",60
13319,"$75,000 under $100,000",30
13319,"$100,000 under $200,000",30
13319,"$200,000 or more",**
,,
13320,,880
13320,"$1 under $25,000",340
13320,"$25,000 under $50,000",260
13320,"$50,000 under $75,000",130
13320,"$75,000 under $100,000",70
13320,"$100,000 under $200,000",80
13320,"$200,000 or more",**
,,
13322,,580
13322,"$1 under $25,000",210
13322,"$25,000 under $50,000",160
13322,"$50,000 under $75,000",100
13322,"$75,000 under $100,000",40
13322,"$100,000 under $200,000",70
13322,"$200,000 or more",**
,,
13323,,"4,690"
13323,"$1 under $25,000",1580
13323,"$25,000 under $50,000",990
13323,"$50,000 under $75,000",710
13323,"$75,000 under $100,000",460
13323,"$100,000 under $200,000",720
13323,"$200,000 or more",230
,,
13324,,890
13324,"$1 under $25,000",340
13324,"$25,000 under $50,000",240
13324,"$50,000 under $75,000",170
13324,"$75,000 under $100,000",80
13324,"$100,000 under $200,000",60
13324,"$200,000 or more",**
,,
13325,,450
13325,"$1 under $25,000",210
13325,"$25,000 under $50,000",110
13325,"$50,000 under $75,000",70
13325,"$75,000 under $100,000",30
13325,"$100,000 under $200,000",30
13325,"$200,000 or more",**
,,
13326,,"2,610"
13326,"$1 under $25,000",940
13326,"$25,000 under $50,000",550
13326,"$50,000 under $75,000",370
13326,"$75,000 under $100,000",240
13326,"$100,000 under $200,000",310
13326,"$200,000 or more",200
,,
13327,,980
13327,"$1 under $25,000",380
13327,"$25,000 under $50,000",280
13327,"$50,000 under $75,000",170
13327,"$75,000 under $100,000",80
13327,"$100,000 under $200,000",70
13327,"$200,000 or more",**
,,
13328,,560
13328,"$1 under $25,000",210
13328,"$25,000 under $50,000",150
13328,"$50,000 under $75,000",80
13328,"$75,000 under $100,000",40
13328,"$100,000 under $200,000",80
13328,"$200,000 or more",**
,,
13329,,"1,570"
13329,"$1 under $25,000",650
13329,"$25,000 under $50,000",440
13329,"$50,000 under $75,000",260
13329,"$75,000 under $100,000",130
13329,"$100,000 under $200,000",90
13329,"$200,000 or more",**
,,
13331,,150
13331,"$1 under $25,000",50
13331,"$25,000 under $50,000",40
13331,"$50,000 under $75,000",30
13331,"$75,000 under $100,000",**
13331,"$100,000 under $200,000",30
13331,"$200,000 or more",**
,,
13332,,"1,090"
13332,"$1 under $25,000",440
13332,"$25,000 under $50,000",310
13332,"$50,000 under $75,000",160
13332,"$75,000 under $100,000",100
13332,"$100,000 under $200,000",80
13332,"$200,000 or more",**
,,
13334,,560
13334,"$1 under $25,000",210
13334,"$25,000 under $50,000",170
13334,"$50,000 under $75,000",90
13334,"$75,000 under $100,000",60
13334,"$100,000 under $200,000",30
13334,"$200,000 or more",**
,,
13335,,750
13335,"$1 under $25,000",340
13335,"$25,000 under $50,000",180
13335,"$50,000 under $75,000",100
13335,"$75,000 under $100,000",70
13335,"$100,000 under $200,000",60
13335,"$200,000 or more",**
,,
13337,,400
13337,"$1 under $25,000",150
13337,"$25,000 under $50,000",90
13337,"$50,000 under $75,000",50
13337,"$75,000 under $100,000",40
13337,"$100,000 under $200,000",50
13337,"$200,000 or more",20
,,
13338,,600
13338,"$1 under $25,000",250
13338,"$25,000 under $50,000",150
13338,"$50,000 under $75,000",100
13338,"$75,000 under $100,000",60
13338,"$100,000 under $200,000",40
13338,"$200,000 or more",**
,,
13339,,"2,590"
13339,"$1 under $25,000",1150
13339,"$25,000 under $50,000",740
13339,"$50,000 under $75,000",350
13339,"$75,000 under $100,000",180
13339,"$100,000 under $200,000",170
13339,"$200,000 or more",**
,,
13340,,"3,690"
13340,"$1 under $25,000",1430
13340,"$25,000 under $50,000",990
13340,"$50,000 under $75,000",560
13340,"$75,000 under $100,000",340
13340,"$100,000 under $200,000",340
13340,"$200,000 or more",30
,,
13343,,800
13343,"$1 under $25,000",320
13343,"$25,000 under $50,000",220
13343,"$50,000 under $75,000",130
13343,"$75,000 under $100,000",60
13343,"$100,000 under $200,000",70
13343,"$200,000 or more",**
,,
13346,,"1,930"
13346,"$1 under $25,000",610
13346,"$25,000 under $50,000",380
13346,"$50,000 under $75,000",310
13346,"$75,000 under $100,000",220
13346,"$100,000 under $200,000",320
13346,"$200,000 or more",90
,,
13348,,640
13348,"$1 under $25,000",260
13348,"$25,000 under $50,000",160
13348,"$50,000 under $75,000",90
13348,"$75,000 under $100,000",60
13348,"$100,000 under $200,000",70
13348,"$200,000 or more",**
,,
13350,,"4,010"
13350,"$1 under $25,000",1800
13350,"$25,000 under $50,000",1060
13350,"$50,000 under $75,000",530
13350,"$75,000 under $100,000",300
13350,"$100,000 under $200,000",290
13350,"$200,000 or more",30
,,
13354,,"1,620"
13354,"$1 under $25,000",580
13354,"$25,000 under $50,000",370
13354,"$50,000 under $75,000",250
13354,"$75,000 under $100,000",190
13354,"$100,000 under $200,000",210
13354,"$200,000 or more",20
,,
13355,,390
13355,"$1 under $25,000",150
13355,"$25,000 under $50,000",110
13355,"$50,000 under $75,000",60
13355,"$75,000 under $100,000",40
13355,"$100,000 under $200,000",30
13355,"$200,000 or more",**
,,
13357,,"4,760"
13357,"$1 under $25,000",1910
13357,"$25,000 under $50,000",1330
13357,"$50,000 under $75,000",750
13357,"$75,000 under $100,000",420
13357,"$100,000 under $200,000",320
13357,"$200,000 or more",30
,,
13360,,220
13360,"$1 under $25,000",90
13360,"$25,000 under $50,000",50
13360,"$50,000 under $75,000",30
13360,"$75,000 under $100,000",20
13360,"$100,000 under $200,000",30
13360,"$200,000 or more",**
,,
13361,,260
13361,"$1 under $25,000",100
13361,"$25,000 under $50,000",70
13361,"$50,000 under $75,000",50
13361,"$75,000 under $100,000",40
13361,"$100,000 under $200,000",**
13361,"$200,000 or more",0
,,
13363,,"1,100"
13363,"$1 under $25,000",420
13363,"$25,000 under $50,000",270
13363,"$50,000 under $75,000",160
13363,"$75,000 under $100,000",120
13363,"$100,000 under $200,000",130
13363,"$200,000 or more",**
,,
13365,,"3,670"
13365,"$1 under $25,000",1530
13365,"$25,000 under $50,000",950
13365,"$50,000 under $75,000",540
13365,"$75,000 under $100,000",330
13365,"$100,000 under $200,000",280
13365,"$200,000 or more",40
,,
13367,,"3,620"
13367,"$1 under $25,000",1380
13367,"$25,000 under $50,000",960
13367,"$50,000 under $75,000",580
13367,"$75,000 under $100,000",350
13367,"$100,000 under $200,000",300
13367,"$200,000 or more",50
,,
13368,,540
13368,"$1 under $25,000",230
13368,"$25,000 under $50,000",150
13368,"$50,000 under $75,000",70
13368,"$75,000 under $100,000",50
13368,"$100,000 under $200,000",40
13368,"$200,000 or more",**
,,
13402,,650
13402,"$1 under $25,000",270
13402,"$25,000 under $50,000",200
13402,"$50,000 under $75,000",80
13402,"$75,000 under $100,000",50
13402,"$100,000 under $200,000",50
13402,"$200,000 or more",**
,,
13403,,"2,280"
13403,"$1 under $25,000",740
13403,"$25,000 under $50,000",480
13403,"$50,000 under $75,000",340
13403,"$75,000 under $100,000",290
13403,"$100,000 under $200,000",370
13403,"$200,000 or more",60
,,
13406,,300
13406,"$1 under $25,000",110
13406,"$25,000 under $50,000",90
13406,"$50,000 under $75,000",50
13406,"$75,000 under $100,000",30
13406,"$100,000 under $200,000",20
13406,"$200,000 or more",**
,,
13407,,"2,420"
13407,"$1 under $25,000",970
13407,"$25,000 under $50,000",660
13407,"$50,000 under $75,000",420
13407,"$75,000 under $100,000",200
13407,"$100,000 under $200,000",170
13407,"$200,000 or more",**
,,
13408,,"1,120"
13408,"$1 under $25,000",440
13408,"$25,000 under $50,000",290
13408,"$50,000 under $75,000",150
13408,"$75,000 under $100,000",110
13408,"$100,000 under $200,000",130
13408,"$200,000 or more",**
,,
13409,,"1,100"
13409,"$1 under $25,000",440
13409,"$25,000 under $50,000",320
13409,"$50,000 under $75,000",170
13409,"$75,000 under $100,000",90
13409,"$100,000 under $200,000",80
13409,"$200,000 or more",**
,,
13411,,"1,350"
13411,"$1 under $25,000",610
13411,"$25,000 under $50,000",360
13411,"$50,000 under $75,000",190
13411,"$75,000 under $100,000",100
13411,"$100,000 under $200,000",90
13411,"$200,000 or more",**
,,
13413,,"7,790"
13413,"$1 under $25,000",2440
13413,"$25,000 under $50,000",1550
13413,"$50,000 under $75,000",1180
13413,"$75,000 under $100,000",830
13413,"$100,000 under $200,000",1270
13413,"$200,000 or more",520
,,
13416,,950
13416,"$1 under $25,000",330
13416,"$25,000 under $50,000",250
13416,"$50,000 under $75,000",160
13416,"$75,000 under $100,000",100
13416,"$100,000 under $200,000",110
13416,"$200,000 or more",**
,,
13417,,"1,680"
13417,"$1 under $25,000",670
13417,"$25,000 under $50,000",520
13417,"$50,000 under $75,000",230
13417,"$75,000 under $100,000",130
13417,"$100,000 under $200,000",130
13417,"$200,000 or more",**
,,
13420,,840
13420,"$1 under $25,000",350
13420,"$25,000 under $50,000",190
13420,"$50,000 under $75,000",120
13420,"$75,000 under $100,000",70
13420,"$100,000 under $200,000",90
13420,"$200,000 or more",20
,,
13421,,"6,330"
13421,"$1 under $25,000",2710
13421,"$25,000 under $50,000",1560
13421,"$50,000 under $75,000",900
13421,"$75,000 under $100,000",490
13421,"$100,000 under $200,000",570
13421,"$200,000 or more",100
,,
13424,,"1,110"
13424,"$1 under $25,000",380
13424,"$25,000 under $50,000",300
13424,"$50,000 under $75,000",180
13424,"$75,000 under $100,000",100
13424,"$100,000 under $200,000",150
13424,"$200,000 or more",**
,,
13425,,910
13425,"$1 under $25,000",370
13425,"$25,000 under $50,000",260
13425,"$50,000 under $75,000",140
13425,"$75,000 under $100,000",70
13425,"$100,000 under $200,000",70
13425,"$200,000 or more",**
,,
13428,,640
13428,"$1 under $25,000",260
13428,"$25,000 under $50,000",190
13428,"$50,000 under $75,000",80
13428,"$75,000 under $100,000",60
13428,"$100,000 under $200,000",50
13428,"$200,000 or more",**
,,
13431,,890
13431,"$1 under $25,000",310
13431,"$25,000 under $50,000",210
13431,"$50,000 under $75,000",140
13431,"$75,000 under $100,000",100
13431,"$100,000 under $200,000",130
13431,"$200,000 or more",**
,,
13433,,710
13433,"$1 under $25,000",360
13433,"$25,000 under $50,000",190
13433,"$50,000 under $75,000",90
13433,"$75,000 under $100,000",40
13433,"$100,000 under $200,000",30
13433,"$200,000 or more",0
,,
13437,,210
13437,"$1 under $25,000",90
13437,"$25,000 under $50,000",50
13437,"$50,000 under $75,000",40
13437,"$75,000 under $100,000",30
13437,"$100,000 under $200,000",**
13437,"$200,000 or more",**
,,
13438,,"1,670"
13438,"$1 under $25,000",560
13438,"$25,000 under $50,000",470
13438,"$50,000 under $75,000",270
13438,"$75,000 under $100,000",180
13438,"$100,000 under $200,000",190
13438,"$200,000 or more",**
,,
13439,,"1,760"
13439,"$1 under $25,000",750
13439,"$25,000 under $50,000",480
13439,"$50,000 under $75,000",240
13439,"$75,000 under $100,000",170
13439,"$100,000 under $200,000",100
13439,"$200,000 or more",20
,,
13440,,"18,110"
13440,"$1 under $25,000",7250
13440,"$25,000 under $50,000",4760
13440,"$50,000 under $75,000",2710
13440,"$75,000 under $100,000",1610
13440,"$100,000 under $200,000",1590
13440,"$200,000 or more",190
,,
13450,,130
13450,"$1 under $25,000",60
13450,"$25,000 under $50,000",30
13450,"$50,000 under $75,000",40
13450,"$75,000 under $100,000",**
13450,"$100,000 under $200,000",**
13450,"$200,000 or more",0
,,
13452,,"1,870"
13452,"$1 under $25,000",780
13452,"$25,000 under $50,000",500
13452,"$50,000 under $75,000",310
13452,"$75,000 under $100,000",150
13452,"$100,000 under $200,000",130
13452,"$200,000 or more",**
,,
13454,,340
13454,"$1 under $25,000",150
13454,"$25,000 under $50,000",80
13454,"$50,000 under $75,000",60
13454,"$75,000 under $100,000",30
13454,"$100,000 under $200,000",20
13454,"$200,000 or more",**
,,
13456,,"2,050"
13456,"$1 under $25,000",730
13456,"$25,000 under $50,000",480
13456,"$50,000 under $75,000",290
13456,"$75,000 under $100,000",220
13456,"$100,000 under $200,000",290
13456,"$200,000 or more",40
,,
13459,,930
13459,"$1 under $25,000",370
13459,"$25,000 under $50,000",250
13459,"$50,000 under $75,000",160
13459,"$75,000 under $100,000",80
13459,"$100,000 under $200,000",70
13459,"$200,000 or more",**
,,
13460,,"2,140"
13460,"$1 under $25,000",930
13460,"$25,000 under $50,000",560
13460,"$50,000 under $75,000",310
13460,"$75,000 under $100,000",180
13460,"$100,000 under $200,000",160
13460,"$200,000 or more",**
,,
13461,,"1,610"
13461,"$1 under $25,000",560
13461,"$25,000 under $50,000",360
13461,"$50,000 under $75,000",260
13461,"$75,000 under $100,000",190
13461,"$100,000 under $200,000",210
13461,"$200,000 or more",30
,,
13464,,500
13464,"$1 under $25,000",240
13464,"$25,000 under $50,000",150
13464,"$50,000 under $75,000",70
13464,"$75,000 under $100,000",20
13464,"$100,000 under $200,000",20
13464,"$200,000 or more",**
,,
13468,,220
13468,"$1 under $25,000",90
13468,"$25,000 under $50,000",50
13468,"$50,000 under $75,000",40
13468,"$75,000 under $100,000",20
13468,"$100,000 under $200,000",20
13468,"$200,000 or more",**
,,
13469,,380
13469,"$1 under $25,000",130
13469,"$25,000 under $50,000",80
13469,"$50,000 under $75,000",60
13469,"$75,000 under $100,000",50
13469,"$100,000 under $200,000",60
13469,"$200,000 or more",**
,,
13470,,260
13470,"$1 under $25,000",110
13470,"$25,000 under $50,000",70
13470,"$50,000 under $75,000",50
13470,"$75,000 under $100,000",30
13470,"$100,000 under $200,000",**
13470,"$200,000 or more",**
,,
13471,,"1,390"
13471,"$1 under $25,000",630
13471,"$25,000 under $50,000",370
13471,"$50,000 under $75,000",200
13471,"$75,000 under $100,000",110
13471,"$100,000 under $200,000",80
13471,"$200,000 or more",**
,,
13473,,350
13473,"$1 under $25,000",120
13473,"$25,000 under $50,000",100
13473,"$50,000 under $75,000",50
13473,"$75,000 under $100,000",50
13473,"$100,000 under $200,000",30
13473,"$200,000 or more",**
,,
13476,,"1,660"
13476,"$1 under $25,000",690
13476,"$25,000 under $50,000",430
13476,"$50,000 under $75,000",240
13476,"$75,000 under $100,000",130
13476,"$100,000 under $200,000",150
13476,"$200,000 or more",20
,,
13477,,590
13477,"$1 under $25,000",240
13477,"$25,000 under $50,000",150
13477,"$50,000 under $75,000",100
13477,"$75,000 under $100,000",50
13477,"$100,000 under $200,000",50
13477,"$200,000 or more",**
,,
13478,,"1,500"
13478,"$1 under $25,000",520
13478,"$25,000 under $50,000",420
13478,"$50,000 under $75,000",250
13478,"$75,000 under $100,000",160
13478,"$100,000 under $200,000",150
13478,"$200,000 or more",**
,,
13480,,"1,550"
13480,"$1 under $25,000",580
13480,"$25,000 under $50,000",420
13480,"$50,000 under $75,000",220
13480,"$75,000 under $100,000",170
13480,"$100,000 under $200,000",160
13480,"$200,000 or more",**
,,
13483,,110
13483,"$1 under $25,000",50
13483,"$25,000 under $50,000",30
13483,"$50,000 under $75,000",30
13483,"$75,000 under $100,000",**
13483,"$100,000 under $200,000",**
13483,"$200,000 or more",0
,,
13485,,440
13485,"$1 under $25,000",200
13485,"$25,000 under $50,000",110
13485,"$50,000 under $75,000",70
13485,"$75,000 under $100,000",30
13485,"$100,000 under $200,000",30
13485,"$200,000 or more",**
,,
13486,,420
13486,"$1 under $25,000",140
13486,"$25,000 under $50,000",110
13486,"$50,000 under $75,000",80
13486,"$75,000 under $100,000",40
13486,"$100,000 under $200,000",50
13486,"$200,000 or more",**
,,
13488,,120
13488,"$1 under $25,000",50
13488,"$25,000 under $50,000",30
13488,"$50,000 under $75,000",40
13488,"$75,000 under $100,000",**
13488,"$100,000 under $200,000",**
13488,"$200,000 or more",0
,,
13489,,300
13489,"$1 under $25,000",110
13489,"$25,000 under $50,000",90
13489,"$50,000 under $75,000",50
13489,"$75,000 under $100,000",20
13489,"$100,000 under $200,000",30
