"ZIP
code [1]",Size of adjusted gross income,Number of returns
14738,"$200,000 or more",**
,,
14739,,"1,100"
14739,"$1 under $25,000",550
14739,"$25,000 under $50,000",280
14739,"$50,000 under $75,000",150
14739,"$75,000 under $100,000",70
14739,"$100,000 under $200,000",50
14739,"$200,000 or more",**
,,
14740,,540
14740,"$1 under $25,000",230
14740,"$25,000 under $50,000",150
14740,"$50,000 under $75,000",80
14740,"$75,000 under $100,000",50
14740,"$100,000 under $200,000",30
14740,"$200,000 or more",**
,,
14741,,890
14741,"$1 under $25,000",410
14741,"$25,000 under $50,000",220
14741,"$50,000 under $75,000",120
14741,"$75,000 under $100,000",70
14741,"$100,000 under $200,000",70
14741,"$200,000 or more",**
,,
14743,,810
14743,"$1 under $25,000",330
14743,"$25,000 under $50,000",210
14743,"$50,000 under $75,000",130
14743,"$75,000 under $100,000",80
14743,"$100,000 under $200,000",60
14743,"$200,000 or more",**
,,
14744,,460
14744,"$1 under $25,000",170
14744,"$25,000 under $50,000",120
14744,"$50,000 under $75,000",90
14744,"$75,000 under $100,000",50
14744,"$100,000 under $200,000",30
14744,"$200,000 or more",**
,,
14747,,990
14747,"$1 under $25,000",430
14747,"$25,000 under $50,000",280
14747,"$50,000 under $75,000",160
14747,"$75,000 under $100,000",70
14747,"$100,000 under $200,000",50
14747,"$200,000 or more",**
,,
14748,,330
14748,"$1 under $25,000",170
14748,"$25,000 under $50,000",90
14748,"$50,000 under $75,000",30
14748,"$75,000 under $100,000",40
14748,"$100,000 under $200,000",**
14748,"$200,000 or more",**
,,
14750,,"2,280"
14750,"$1 under $25,000",830
14750,"$25,000 under $50,000",530
14750,"$50,000 under $75,000",330
14750,"$75,000 under $100,000",230
14750,"$100,000 under $200,000",280
14750,"$200,000 or more",80
,,
14753,,510
14753,"$1 under $25,000",210
14753,"$25,000 under $50,000",140
14753,"$50,000 under $75,000",80
14753,"$75,000 under $100,000",50
14753,"$100,000 under $200,000",30
14753,"$200,000 or more",**
,,
14754,,280
14754,"$1 under $25,000",110
14754,"$25,000 under $50,000",80
14754,"$50,000 under $75,000",50
14754,"$75,000 under $100,000",40
14754,"$100,000 under $200,000",**
14754,"$200,000 or more",**
,,
14755,,"1,260"
14755,"$1 under $25,000",560
14755,"$25,000 under $50,000",360
14755,"$50,000 under $75,000",180
14755,"$75,000 under $100,000",90
14755,"$100,000 under $200,000",70
14755,"$200,000 or more",**
,,
14757,,"1,470"
14757,"$1 under $25,000",640
14757,"$25,000 under $50,000",360
14757,"$50,000 under $75,000",210
14757,"$75,000 under $100,000",130
14757,"$100,000 under $200,000",110
14757,"$200,000 or more",20
,,
14760,,"8,420"
14760,"$1 under $25,000",3910
14760,"$25,000 under $50,000",1990
14760,"$50,000 under $75,000",1160
14760,"$75,000 under $100,000",610
14760,"$100,000 under $200,000",620
14760,"$200,000 or more",130
,,
14767,,710
14767,"$1 under $25,000",310
14767,"$25,000 under $50,000",180
14767,"$50,000 under $75,000",110
14767,"$75,000 under $100,000",70
14767,"$100,000 under $200,000",40
14767,"$200,000 or more",**
,,
14769,,410
14769,"$1 under $25,000",180
14769,"$25,000 under $50,000",120
14769,"$50,000 under $75,000",60
14769,"$75,000 under $100,000",50
14769,"$100,000 under $200,000",**
14769,"$200,000 or more",**
,,
14770,,"1,350"
14770,"$1 under $25,000",570
14770,"$25,000 under $50,000",340
14770,"$50,000 under $75,000",210
14770,"$75,000 under $100,000",130
14770,"$100,000 under $200,000",100
14770,"$200,000 or more",**
,,
14772,,"1,640"
14772,"$1 under $25,000",670
14772,"$25,000 under $50,000",470
14772,"$50,000 under $75,000",250
14772,"$75,000 under $100,000",140
14772,"$100,000 under $200,000",110
14772,"$200,000 or more",**
,,
14775,,"1,130"
14775,"$1 under $25,000",520
14775,"$25,000 under $50,000",300
14775,"$50,000 under $75,000",170
14775,"$75,000 under $100,000",90
14775,"$100,000 under $200,000",50
14775,"$200,000 or more",**
,,
14777,,300
14777,"$1 under $25,000",120
14777,"$25,000 under $50,000",90
14777,"$50,000 under $75,000",50
14777,"$75,000 under $100,000",40
14777,"$100,000 under $200,000",**
14777,"$200,000 or more",**
,,
14779,,"2,960"
14779,"$1 under $25,000",1520
14779,"$25,000 under $50,000",790
14779,"$50,000 under $75,000",370
14779,"$75,000 under $100,000",160
14779,"$100,000 under $200,000",100
14779,"$200,000 or more",20
,,
14781,,910
14781,"$1 under $25,000",440
14781,"$25,000 under $50,000",210
14781,"$50,000 under $75,000",130
14781,"$75,000 under $100,000",70
14781,"$100,000 under $200,000",60
14781,"$200,000 or more",**
,,
14782,,"1,020"
14782,"$1 under $25,000",440
14782,"$25,000 under $50,000",270
14782,"$50,000 under $75,000",170
14782,"$75,000 under $100,000",90
14782,"$100,000 under $200,000",50
14782,"$200,000 or more",**
,,
14784,,440
14784,"$1 under $25,000",200
14784,"$25,000 under $50,000",120
14784,"$50,000 under $75,000",70
14784,"$75,000 under $100,000",50
14784,"$100,000 under $200,000",**
14784,"$200,000 or more",**
,,
14787,,"2,350"
14787,"$1 under $25,000",1050
14787,"$25,000 under $50,000",540
14787,"$50,000 under $75,000",340
14787,"$75,000 under $100,000",210
14787,"$100,000 under $200,000",180
14787,"$200,000 or more",30
,,
14801,,"2,230"
14801,"$1 under $25,000",970
14801,"$25,000 under $50,000",570
14801,"$50,000 under $75,000",340
14801,"$75,000 under $100,000",200
14801,"$100,000 under $200,000",150
14801,"$200,000 or more",**
,,
14802,,410
14802,"$1 under $25,000",190
14802,"$25,000 under $50,000",70
14802,"$50,000 under $75,000",60
14802,"$75,000 under $100,000",30
14802,"$100,000 under $200,000",60
14802,"$200,000 or more",**
,,
14803,,540
14803,"$1 under $25,000",200
14803,"$25,000 under $50,000",120
14803,"$50,000 under $75,000",90
14803,"$75,000 under $100,000",60
14803,"$100,000 under $200,000",70
14803,"$200,000 or more",**
,,
14804,,650
14804,"$1 under $25,000",230
14804,"$25,000 under $50,000",170
14804,"$50,000 under $75,000",120
14804,"$75,000 under $100,000",70
14804,"$100,000 under $200,000",60
14804,"$200,000 or more",**
,,
14805,,510
14805,"$1 under $25,000",200
14805,"$25,000 under $50,000",130
14805,"$50,000 under $75,000",80
14805,"$75,000 under $100,000",50
14805,"$100,000 under $200,000",50
14805,"$200,000 or more",**
,,
14806,,980
14806,"$1 under $25,000",400
14806,"$25,000 under $50,000",230
14806,"$50,000 under $75,000",170
14806,"$75,000 under $100,000",100
14806,"$100,000 under $200,000",80
14806,"$200,000 or more",**
,,
14807,,"1,350"
14807,"$1 under $25,000",540
14807,"$25,000 under $50,000",330
14807,"$50,000 under $75,000",230
14807,"$75,000 under $100,000",120
14807,"$100,000 under $200,000",130
14807,"$200,000 or more",**
,,
14808,,270
14808,"$1 under $25,000",140
14808,"$25,000 under $50,000",80
14808,"$50,000 under $75,000",30
14808,"$75,000 under $100,000",20
14808,"$100,000 under $200,000",**
14808,"$200,000 or more",**
,,
14809,,"1,130"
14809,"$1 under $25,000",500
14809,"$25,000 under $50,000",310
14809,"$50,000 under $75,000",170
14809,"$75,000 under $100,000",90
14809,"$100,000 under $200,000",60
14809,"$200,000 or more",**
,,
14810,,"5,210"
14810,"$1 under $25,000",2330
14810,"$25,000 under $50,000",1310
14810,"$50,000 under $75,000",750
14810,"$75,000 under $100,000",410
14810,"$100,000 under $200,000",380
14810,"$200,000 or more",30
,,
14812,,"1,510"
14812,"$1 under $25,000",630
14812,"$25,000 under $50,000",380
14812,"$50,000 under $75,000",240
14812,"$75,000 under $100,000",120
14812,"$100,000 under $200,000",140
14812,"$200,000 or more",**
,,
14813,,"1,070"
14813,"$1 under $25,000",490
14813,"$25,000 under $50,000",260
14813,"$50,000 under $75,000",150
14813,"$75,000 under $100,000",100
14813,"$100,000 under $200,000",70
14813,"$200,000 or more",**
,,
14814,,970
14814,"$1 under $25,000",290
14814,"$25,000 under $50,000",180
14814,"$50,000 under $75,000",140
14814,"$75,000 under $100,000",120
14814,"$100,000 under $200,000",200
14814,"$200,000 or more",40
,,
14815,,430
14815,"$1 under $25,000",170
14815,"$25,000 under $50,000",120
14815,"$50,000 under $75,000",60
14815,"$75,000 under $100,000",40
14815,"$100,000 under $200,000",40
14815,"$200,000 or more",**
,,
14816,,330
14816,"$1 under $25,000",130
14816,"$25,000 under $50,000",90
14816,"$50,000 under $75,000",50
14816,"$75,000 under $100,000",20
14816,"$100,000 under $200,000",40
14816,"$200,000 or more",**
,,
14817,,"1,260"
14817,"$1 under $25,000",490
14817,"$25,000 under $50,000",330
14817,"$50,000 under $75,000",180
14817,"$75,000 under $100,000",130
14817,"$100,000 under $200,000",130
14817,"$200,000 or more",**
,,
14818,,900
14818,"$1 under $25,000",340
14818,"$25,000 under $50,000",220
14818,"$50,000 under $75,000",140
14818,"$75,000 under $100,000",100
14818,"$100,000 under $200,000",100
14818,"$200,000 or more",**
,,
14819,,300
14819,"$1 under $25,000",160
14819,"$25,000 under $50,000",60
14819,"$50,000 under $75,000",60
14819,"$75,000 under $100,000",20
14819,"$100,000 under $200,000",**
14819,"$200,000 or more",0
,,
14820,,280
14820,"$1 under $25,000",110
14820,"$25,000 under $50,000",80
14820,"$50,000 under $75,000",50
14820,"$75,000 under $100,000",40
14820,"$100,000 under $200,000",**
14820,"$200,000 or more",0
,,
14821,,"1,600"
14821,"$1 under $25,000",650
14821,"$25,000 under $50,000",380
14821,"$50,000 under $75,000",280
14821,"$75,000 under $100,000",150
14821,"$100,000 under $200,000",140
14821,"$200,000 or more",**
,,
14822,,500
14822,"$1 under $25,000",200
14822,"$25,000 under $50,000",150
14822,"$50,000 under $75,000",70
14822,"$75,000 under $100,000",50
14822,"$100,000 under $200,000",30
14822,"$200,000 or more",0
,,
14823,,"1,650"
14823,"$1 under $25,000",710
14823,"$25,000 under $50,000",440
14823,"$50,000 under $75,000",250
14823,"$75,000 under $100,000",130
14823,"$100,000 under $200,000",120
14823,"$200,000 or more",**
,,
14824,,330
14824,"$1 under $25,000",140
14824,"$25,000 under $50,000",80
14824,"$50,000 under $75,000",60
14824,"$75,000 under $100,000",50
14824,"$100,000 under $200,000",**
14824,"$200,000 or more",**
,,
14825,,400
14825,"$1 under $25,000",160
14825,"$25,000 under $50,000",100
14825,"$50,000 under $75,000",70
14825,"$75,000 under $100,000",40
14825,"$100,000 under $200,000",30
14825,"$200,000 or more",**
,,
14826,,890
14826,"$1 under $25,000",360
14826,"$25,000 under $50,000",230
14826,"$50,000 under $75,000",140
14826,"$75,000 under $100,000",80
14826,"$100,000 under $200,000",80
14826,"$200,000 or more",**
,,
14830,,"9,520"
14830,"$1 under $25,000",3660
14830,"$25,000 under $50,000",2290
14830,"$50,000 under $75,000",1420
14830,"$75,000 under $100,000",830
14830,"$100,000 under $200,000",990
14830,"$200,000 or more",330
,,
14836,,440
14836,"$1 under $25,000",150
14836,"$25,000 under $50,000",110
14836,"$50,000 under $75,000",80
14836,"$75,000 under $100,000",60
14836,"$100,000 under $200,000",40
14836,"$200,000 or more",**
,,
14837,,"2,170"
14837,"$1 under $25,000",1000
14837,"$25,000 under $50,000",570
14837,"$50,000 under $75,000",290
14837,"$75,000 under $100,000",150
14837,"$100,000 under $200,000",130
14837,"$200,000 or more",30
,,
14838,,890
14838,"$1 under $25,000",340
14838,"$25,000 under $50,000",230
14838,"$50,000 under $75,000",150
14838,"$75,000 under $100,000",90
14838,"$100,000 under $200,000",80
14838,"$200,000 or more",**
,,
14839,,300
14839,"$1 under $25,000",130
14839,"$25,000 under $50,000",80
14839,"$50,000 under $75,000",30
14839,"$75,000 under $100,000",60
14839,"$100,000 under $200,000",**
14839,"$200,000 or more",**
,,
14840,,"1,510"
14840,"$1 under $25,000",550
14840,"$25,000 under $50,000",350
14840,"$50,000 under $75,000",230
14840,"$75,000 under $100,000",150
14840,"$100,000 under $200,000",180
14840,"$200,000 or more",50
,,
14841,,480
14841,"$1 under $25,000",210
14841,"$25,000 under $50,000",120
14841,"$50,000 under $75,000",60
14841,"$75,000 under $100,000",40
14841,"$100,000 under $200,000",50
14841,"$200,000 or more",**
,,
14842,,340
14842,"$1 under $25,000",110
14842,"$25,000 under $50,000",100
14842,"$50,000 under $75,000",70
14842,"$75,000 under $100,000",30
14842,"$100,000 under $200,000",30
14842,"$200,000 or more",**
,,
14843,,"5,610"
14843,"$1 under $25,000",2610
14843,"$25,000 under $50,000",1410
14843,"$50,000 under $75,000",750
14843,"$75,000 under $100,000",440
14843,"$100,000 under $200,000",360
14843,"$200,000 or more",40
,,
14845,,"10,070"
14845,"$1 under $25,000",3540
14845,"$25,000 under $50,000",2200
14845,"$50,000 under $75,000",1610
14845,"$75,000 under $100,000",1050
14845,"$100,000 under $200,000",1350
14845,"$200,000 or more",320
,,
14846,,280
14846,"$1 under $25,000",120
14846,"$25,000 under $50,000",80
14846,"$50,000 under $75,000",40
14846,"$75,000 under $100,000",40
14846,"$100,000 under $200,000",**
14846,"$200,000 or more",**
,,
14847,,"1,120"
14847,"$1 under $25,000",460
14847,"$25,000 under $50,000",280
14847,"$50,000 under $75,000",170
14847,"$75,000 under $100,000",110
14847,"$100,000 under $200,000",100
14847,"$200,000 or more",**
,,
14850,,"22,550"
14850,"$1 under $25,000",8100
14850,"$25,000 under $50,000",5360
14850,"$50,000 under $75,000",2830
14850,"$75,000 under $100,000",1870
14850,"$100,000 under $200,000",3090
14850,"$200,000 or more",1300
,,
14853,,160
14853,"$1 under $25,000",90
14853,"$25,000 under $50,000",50
14853,"$50,000 under $75,000",**
14853,"$75,000 under $100,000",20
14853,"$100,000 under $200,000",**
14853,"$200,000 or more",**
,,
14855,,360
14855,"$1 under $25,000",180
14855,"$25,000 under $50,000",80
14855,"$50,000 under $75,000",60
14855,"$75,000 under $100,000",40
14855,"$100,000 under $200,000",**
14855,"$200,000 or more",**
,,
14858,,720
14858,"$1 under $25,000",280
14858,"$25,000 under $50,000",150
14858,"$50,000 under $75,000",130
14858,"$75,000 under $100,000",90
14858,"$100,000 under $200,000",70
14858,"$200,000 or more",**
,,
14859,,520
14859,"$1 under $25,000",200
14859,"$25,000 under $50,000",150
14859,"$50,000 under $75,000",90
14859,"$75,000 under $100,000",50
14859,"$100,000 under $200,000",30
14859,"$200,000 or more",**
,,
14860,,540
14860,"$1 under $25,000",230
14860,"$25,000 under $50,000",130
14860,"$50,000 under $75,000",80
14860,"$75,000 under $100,000",50
14860,"$100,000 under $200,000",50
14860,"$200,000 or more",**
,,
14861,,650
14861,"$1 under $25,000",260
14861,"$25,000 under $50,000",180
14861,"$50,000 under $75,000",110
14861,"$75,000 under $100,000",50
14861,"$100,000 under $200,000",50
14861,"$200,000 or more",**
,,
14864,,580
14864,"$1 under $25,000",250
14864,"$25,000 under $50,000",150
14864,"$50,000 under $75,000",80
14864,"$75,000 under $100,000",50
14864,"$100,000 under $200,000",50
14864,"$200,000 or more",**
,,
14865,,"1,210"
14865,"$1 under $25,000",540
14865,"$25,000 under $50,000",270
14865,"$50,000 under $75,000",190
14865,"$75,000 under $100,000",110
14865,"$100,000 under $200,000",100
14865,"$200,000 or more",**
,,
14867,,"2,680"
14867,"$1 under $25,000",1050
14867,"$25,000 under $50,000",780
14867,"$50,000 under $75,000",410
14867,"$75,000 under $100,000",220
14867,"$100,000 under $200,000",190
14867,"$200,000 or more",30
,,
14869,,630
14869,"$1 under $25,000",250
14869,"$25,000 under $50,000",170
14869,"$50,000 under $75,000",90
14869,"$75,000 under $100,000",60
14869,"$100,000 under $200,000",60
14869,"$200,000 or more",**
,,
14870,,"4,540"
14870,"$1 under $25,000",1640
14870,"$25,000 under $50,000",870
14870,"$50,000 under $75,000",660
14870,"$75,000 under $100,000",450
14870,"$100,000 under $200,000",710
14870,"$200,000 or more",210
,,
14871,,"2,210"
14871,"$1 under $25,000",750
14871,"$25,000 under $50,000",430
14871,"$50,000 under $75,000",390
14871,"$75,000 under $100,000",280
14871,"$100,000 under $200,000",310
14871,"$200,000 or more",50
,,
14872,,270
14872,"$1 under $25,000",130
14872,"$25,000 under $50,000",60
14872,"$50,000 under $75,000",40
14872,"$75,000 under $100,000",40
14872,"$100,000 under $200,000",**
14872,"$200,000 or more",**
,,
14873,,"1,070"
14873,"$1 under $25,000",470
14873,"$25,000 under $50,000",300
14873,"$50,000 under $75,000",160
14873,"$75,000 under $100,000",80
14873,"$100,000 under $200,000",60
14873,"$200,000 or more",**
,,
14874,,110
14874,"$1 under $25,000",50
14874,"$25,000 under $50,000",40
14874,"$50,000 under $75,000",**
14874,"$75,000 under $100,000",20
14874,"$100,000 under $200,000",**
14874,"$200,000 or more",**
,,
14877,,200
14877,"$1 under $25,000",90
14877,"$25,000 under $50,000",40
14877,"$50,000 under $75,000",30
14877,"$75,000 under $100,000",40
14877,"$100,000 under $200,000",**
14877,"$200,000 or more",**
,,
14878,,280
14878,"$1 under $25,000",120
14878,"$25,000 under $50,000",70
14878,"$50,000 under $75,000",40
14878,"$75,000 under $100,000",30
14878,"$100,000 under $200,000",20
14878,"$200,000 or more",**
,,
14879,,960
14879,"$1 under $25,000",400
14879,"$25,000 under $50,000",240
14879,"$50,000 under $75,000",190
14879,"$75,000 under $100,000",80
14879,"$100,000 under $200,000",50
14879,"$200,000 or more",**
,,
14880,,700
14880,"$1 under $25,000",300
14880,"$25,000 under $50,000",180
14880,"$50,000 under $75,000",100
14880,"$75,000 under $100,000",80
14880,"$100,000 under $200,000",40
14880,"$200,000 or more",**
,,
14881,,140
14881,"$1 under $25,000",50
14881,"$25,000 under $50,000",50
14881,"$50,000 under $75,000",20
14881,"$75,000 under $100,000",20
14881,"$100,000 under $200,000",**
14881,"$200,000 or more",0
,,
14882,,"1,930"
14882,"$1 under $25,000",620
14882,"$25,000 under $50,000",450
14882,"$50,000 under $75,000",330
14882,"$75,000 under $100,000",190
14882,"$100,000 under $200,000",280
14882,"$200,000 or more",60
,,
14883,,"1,830"
14883,"$1 under $25,000",700
14883,"$25,000 under $50,000",520
14883,"$50,000 under $75,000",290
14883,"$75,000 under $100,000",180
14883,"$100,000 under $200,000",140
14883,"$200,000 or more",**
,,
14884,,170
14884,"$1 under $25,000",60
14884,"$25,000 under $50,000",50
14884,"$50,000 under $75,000",30
14884,"$75,000 under $100,000",30
14884,"$100,000 under $200,000",**
14884,"$200,000 or more",0
,,
14885,,290
14885,"$1 under $25,000",140
14885,"$25,000 under $50,000",70
